,PetID,AdoptionSpeed,Type,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PhotoAmt,State,Breed,Colors
11836,780c099b4,4,2,24,1,3,3,3,3,2,1,1,0,0,5.0,41326,Mixed Breed,Black
11837,383e5b82e,0,1,72,1,2,2,1,1,2,1,1,0,0,2.0,41327,Mixed Breed,"Cream, White"
11838,c1680e63c,4,1,2,1,1,1,2,2,2,1,1,0,0,1.0,41401,Mixed Breed,"Black, Brown"
11839,5324ef3fb,1,2,6,2,2,1,2,2,2,1,1,20,0,1.0,41361,Domestic Short Hair,"Yellow, White"
11840,b0a8a88a0,2,1,2,2,2,1,2,1,2,1,1,0,0,1.0,41401,Mixed Breed,"Black, White"
11841,e50570999,3,1,1,2,2,1,2,2,2,1,1,0,0,14.0,41401,Mixed Breed,Brown
11842,b7e7c5c9b,2,2,2,2,1,2,2,2,2,1,2,0,0,6.0,41326,Domestic Medium Hair,"Yellow, Cream"
11843,f663a91e8,3,1,7,2,2,1,1,1,1,1,1,500,0,10.0,41326,Beagle,"Black, Brown"
11844,5ed5663ae,2,2,4,1,2,2,1,1,1,1,1,0,0,5.0,41326,Domestic Medium Hair,White
11845,ccb7df174,2,1,2,3,2,1,1,1,1,1,2,200,0,7.0,41326,Mixed Breed,"Black, Brown"
11846,0fd1d2d85,4,1,1,3,2,2,2,2,2,1,6,0,0,1.0,41326,Mixed Breed,"Black, Brown"
11847,a5205f8ab,4,1,3,1,3,1,2,1,2,1,1,50,0,4.0,41332,Mixed Breed,"Black, Brown"
11848,e18d31575,4,2,12,3,2,2,1,1,1,1,2,0,0,5.0,41336,Singapura,"Brown, White"
11849,9497fd08f,0,2,1,2,2,1,3,3,3,1,1,0,0,3.0,41326,Domestic Short Hair,"Gray, White"
11850,942af9028,3,1,36,1,1,2,3,3,1,1,2,0,0,6.0,41326,Mixed Breed,Gray
11851,eba013abc,4,2,3,2,1,1,2,2,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, White"
11852,8cfba1686,3,2,14,1,2,1,1,1,1,1,2,0,0,10.0,41401,Domestic Short Hair,"Golden, White"
11853,23ab1d5b8,2,2,22,2,2,2,1,1,1,1,1,0,0,1.0,41401,Domestic Short Hair,"Brown, White"
11854,063495ecd,3,1,24,1,4,2,3,3,3,2,1,0,0,1.0,41401,Mixed Breed,Black
11855,798a0cb05,4,1,3,1,2,2,1,1,3,1,1,0,0,1.0,41324,Mixed Breed,Brown
11856,bec6cc26b,1,1,2,2,2,2,1,1,2,1,1,0,0,6.0,41326,Mixed Breed,"Black, Brown"
11857,02e072cbd,3,2,4,2,3,2,2,1,1,1,1,0,0,2.0,41401,Domestic Medium Hair,"Golden, Gray"
11858,5f8d00436,3,2,12,3,2,2,2,2,2,1,4,25,0,1.0,41326,Mixed Breed,"Black, Golden"
11859,ad111a12a,3,1,4,2,2,1,1,1,2,1,1,50,0,4.0,41326,Mixed Breed,"Brown, White"
11860,7959e3491,2,1,2,2,2,1,1,1,2,2,1,0,1,10.0,41336,Mixed Breed,"Golden, Cream"
11861,a3e7124c8,2,2,36,2,2,1,2,1,2,1,1,0,0,1.0,41327,Siamese,"Black, White"
11862,1882ebd32,1,1,4,2,3,2,1,1,1,1,1,0,0,7.0,41326,Mixed Breed,"Black, Brown"
11863,467370aaa,4,2,0,2,2,1,3,3,3,3,1,0,0,2.0,41401,Domestic Short Hair,Cream
11864,aa741b626,1,2,6,2,1,1,2,3,3,1,1,0,0,2.0,41326,Siamese,"Brown, Gray"
11865,aa6fbdf20,1,2,6,1,2,1,1,1,2,1,1,0,0,3.0,41401,Domestic Short Hair,"Golden, White"
11866,e1671ccb9,4,1,2,2,1,2,2,1,1,1,1,0,0,0.0,41326,Mixed Breed,Brown
11867,b91ac808b,4,2,7,2,2,2,2,1,2,1,1,0,0,5.0,41401,Domestic Medium Hair,"Black, Brown"
11868,b43e7b1fe,3,2,4,1,2,1,1,1,2,1,1,0,0,2.0,41401,Mixed Breed,Black
11869,8f0468771,4,1,48,1,1,3,1,1,3,1,2,0,0,5.0,41401,Mixed Breed,"Cream, White"
11870,a8f17e0de,2,1,2,2,2,1,2,2,2,3,2,0,0,2.0,41401,Mixed Breed,Black
11871,f64a1a0c4,4,2,12,2,2,2,2,2,3,1,1,0,0,5.0,41326,Domestic Short Hair,"Brown, White"
11872,0955b54fd,1,2,5,2,2,2,2,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Cream, White"
11873,b3408d846,3,1,12,2,2,2,1,1,1,1,1,0,0,4.0,41401,Mixed Breed,"Yellow, Cream"
11874,e88aaa263,1,2,2,1,2,1,1,1,2,1,1,0,0,1.0,41326,Domestic Short Hair,"Golden, White"
11875,4e47644c8,2,1,2,2,2,1,2,1,2,1,1,0,0,3.0,41401,Mixed Breed,"Black, Cream"
11876,6fa5384b8,4,2,12,2,2,2,3,3,1,1,1,0,0,4.0,41401,Domestic Medium Hair,"Yellow, Cream"
11877,d35c1ab62,2,2,2,2,2,1,2,2,2,1,1,50,0,3.0,41326,Domestic Short Hair,"Black, Yellow"
11878,227bfa6b8,1,1,3,2,2,2,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Cream, White"
11879,9f104904f,4,2,6,2,2,1,1,1,1,1,1,100,0,4.0,41401,Domestic Short Hair,Yellow
11880,7ff979d3a,3,1,12,2,2,2,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,Brown
11881,4cdf29720,2,1,2,2,2,1,3,3,2,1,1,0,0,1.0,41326,Mixed Breed,"Brown, White"
11882,88448bdc5,1,1,5,2,2,1,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Golden
11883,818b12621,2,1,2,2,2,2,2,1,2,1,1,0,0,9.0,41326,Mixed Breed,Brown
11884,a6992bbc5,1,2,12,3,2,3,2,2,2,1,4,0,0,2.0,41401,Mixed Breed,"Black, Brown"
11885,4874347b0,1,1,2,2,2,2,2,1,3,1,1,0,0,1.0,41327,Mixed Breed,"Black, Brown"
11886,dbcfcf50c,4,2,2,2,2,1,2,2,2,1,1,0,0,6.0,41401,Domestic Short Hair,"Black, Brown"
11887,596c81470,4,1,30,1,2,1,3,3,3,1,1,20,0,1.0,41326,Mixed Breed,Brown
11888,4348b169a,1,1,2,1,2,1,2,2,2,1,1,0,0,1.0,41326,Manchester Terrier,"Black, Brown"
11889,3c3b9b731,4,2,2,1,1,1,2,2,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Black, Gray"
11890,c64c9e2d4,4,1,2,2,2,1,2,2,2,1,2,0,0,1.0,41330,Mixed Breed,"Black, Brown"
11891,ebc345fe0,4,2,3,3,1,1,2,2,2,1,3,0,0,5.0,41326,Mixed Breed,"Black, Brown"
11892,9167921b2,4,2,4,1,1,1,2,2,2,1,1,0,0,3.0,41326,Domestic Short Hair,"Black, White"
11893,5c9d562ac,1,2,9,2,2,2,1,1,1,1,1,0,0,3.0,41326,Domestic Long Hair,White
11894,f461cc30a,3,2,6,2,2,2,2,2,2,1,1,0,0,1.0,41326,Calico,"Black, Brown"
11895,9b53610ea,3,1,84,2,2,1,1,1,1,1,1,0,0,16.0,41401,Mixed Breed,Brown
11896,798ff640c,4,2,5,2,2,1,1,1,1,1,1,0,0,6.0,41401,Domestic Short Hair,"Black, Golden"
11897,f3cb6ffea,4,2,12,2,2,1,2,1,1,1,1,30,0,3.0,41326,Domestic Short Hair,Black
11898,006ffebaf,2,2,2,3,2,1,2,2,2,1,5,0,0,5.0,41401,Mixed Breed,"Brown, White"
11899,215f9a760,4,1,6,2,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Cream, White"
11900,b02f2fafa,0,1,2,1,2,1,2,2,2,1,1,0,0,2.0,41401,Mixed Breed,"Brown, Golden"
11901,23f45d56f,4,2,10,3,1,2,2,2,1,1,7,0,0,3.0,41415,Domestic Short Hair,"Golden, Gray"
11902,03edf613f,4,1,12,2,2,2,1,1,1,1,1,0,0,3.0,41332,Mixed Breed,Black
11903,b97efdcee,4,2,3,2,2,1,1,3,2,1,1,0,1,5.0,41326,Domestic Short Hair,"Black, White"
11904,31d921827,3,1,9,2,2,1,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Brown, Cream"
11905,e86a055e3,2,2,3,1,2,1,2,1,2,1,1,30,0,1.0,41326,Domestic Short Hair,"Gray, White"
11906,0ca524fbf,1,2,1,1,1,1,2,2,2,1,1,0,0,4.0,41401,Domestic Short Hair,"Black, Gray"
11907,f4e2b49f5,2,1,3,1,2,1,1,1,2,1,1,0,0,6.0,41401,Mixed Breed,Black
11908,2d813cd28,3,1,4,1,3,1,1,1,1,1,1,0,0,10.0,41330,Mixed Breed,"Black, Brown"
11909,b49012dd4,2,1,2,1,2,2,1,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Brown"
11910,f982548b8,4,1,8,2,2,1,1,1,1,1,1,0,0,3.0,41327,Mixed Breed,"Brown, Cream"
11911,a59aa3f80,3,1,1,2,2,1,2,2,2,1,1,0,0,2.0,41330,Mixed Breed,"Black, Brown"
11912,e9cb42d59,2,2,10,2,2,1,1,1,1,1,1,0,0,3.0,41401,Mixed Breed,"Gray, White"
11913,248590a63,1,2,4,2,2,1,1,1,2,1,2,0,0,3.0,41326,Calico,"Black, Golden"
11914,096a97631,4,2,11,1,3,1,1,1,1,1,1,0,0,3.0,41401,Mixed Breed,Black
11915,553b61d90,1,2,2,2,2,1,1,1,2,1,1,0,0,9.0,41326,Domestic Short Hair,Gray
11916,7810092ba,4,1,1,3,1,1,2,2,2,2,2,0,0,3.0,41326,Mixed Breed,"Black, Brown"
11917,ea3fe3286,1,1,2,1,2,1,3,3,3,1,4,0,0,1.0,41401,Mixed Breed,"Yellow, Cream"
11918,50af81612,0,2,1,2,2,3,2,2,2,1,1,0,0,4.0,41326,Domestic Long Hair,"Black, Brown"
11919,34d5748f7,2,2,2,3,2,1,2,1,2,1,2,0,0,7.0,41326,Domestic Short Hair,"Black, Golden"
11920,c67b1fa40,2,2,1,3,1,1,2,2,2,1,3,0,0,5.0,41326,Mixed Breed,Golden
11921,c7b7dae2f,1,2,3,3,2,1,2,2,2,1,10,0,0,0.0,41326,Domestic Short Hair,"Brown, Yellow"
11922,a63364c39,1,1,2,2,2,2,1,1,2,1,1,150,0,6.0,41401,Mixed Breed,"Black, Brown"
11923,d229effbf,4,2,9,1,1,2,2,2,2,1,1,0,0,4.0,41401,Domestic Medium Hair,Golden
11924,5c63f1fd5,4,2,3,2,2,2,2,2,2,1,1,30,0,4.0,41325,Domestic Medium Hair,"Black, Gray"
11925,c16f5a6df,4,2,1,3,1,1,2,2,3,1,3,0,0,3.0,41332,Domestic Short Hair,"Yellow, Gray"
11926,31b919935,1,1,24,1,2,3,2,1,1,1,1,0,0,2.0,41326,Border Collie,"Black, White"
11927,0faf7f0ae,4,2,9,1,2,1,2,2,2,1,1,0,0,4.0,41324,Domestic Short Hair,Brown
11928,d470889c4,1,2,8,3,2,1,2,1,2,1,3,0,0,2.0,41327,Mixed Breed,"Brown, Yellow"
11929,cc492b6b5,4,1,1,3,2,1,3,3,3,1,7,0,0,5.0,41326,Mixed Breed,"Black, Brown"
11930,768fb166d,2,2,0,2,2,1,2,2,2,1,1,0,0,3.0,41326,Tabby,"Brown, Gray"
11931,9c1ec9939,3,2,2,3,2,2,2,1,2,1,2,0,0,4.0,41401,Domestic Short Hair,"Black, Yellow"
11932,7b8fd895c,4,2,24,1,2,1,1,1,3,2,1,0,0,3.0,41401,Oriental Short Hair,"Black, Gray"
11933,a3a0fa212,4,1,12,2,1,2,1,1,3,1,1,0,0,3.0,41401,Mixed Breed,"Brown, White"
11934,bf2f87f17,4,1,24,1,2,2,1,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Brown, White"
11935,10e723583,3,1,4,2,2,1,2,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Cream"
11936,e0bf99ea2,2,1,5,2,2,1,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Cream
11937,91d230036,1,2,3,2,2,2,2,2,2,1,1,0,0,3.0,41326,Domestic Medium Hair,Golden
11938,7a40628fd,3,2,1,2,1,1,3,1,2,1,1,0,0,3.0,41401,Domestic Short Hair,"Black, Brown"
11939,871ca78ab,2,1,36,2,2,1,1,1,1,1,1,250,0,3.0,41326,Beagle,"Black, Brown"
11940,41e824cbe,4,1,24,1,2,1,1,1,1,1,1,80,3,20.0,41326,Mixed Breed,"Golden, Cream"
11941,9495fed48,3,1,0,3,2,1,2,2,2,1,7,0,0,9.0,41326,Mixed Breed,"Brown, Cream"
11942,ad8569001,1,1,2,2,2,1,1,1,2,1,1,0,0,5.0,41401,Mixed Breed,Brown
11943,787f3055b,4,1,9,2,3,2,1,1,1,1,1,0,0,1.0,41326,Mixed Breed,Black
11944,c68bc0253,3,1,3,2,2,1,3,3,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
11945,4f45bb293,2,1,2,1,2,1,1,1,2,1,2,0,0,11.0,41401,Mixed Breed,White
11946,87554ea1f,2,1,3,1,1,1,2,2,2,1,2,0,0,2.0,41326,Mixed Breed,"Black, Golden"
11947,aa8e2a85d,1,2,2,3,2,1,2,1,2,1,2,0,0,1.0,41326,Mixed Breed,Cream
11948,8a17130c3,2,2,84,2,2,2,3,3,1,1,1,50,0,3.0,41326,Mixed Breed,"Black, Yellow"
11949,eb4dde79e,1,1,2,1,2,1,1,1,1,1,1,0,0,0.0,41336,Mixed Breed,Brown
11950,38e3b6744,1,2,1,1,3,2,2,1,2,1,1,80,0,5.0,41326,Domestic Medium Hair,"Cream, White"
11951,3ccdd1a98,4,2,4,2,2,2,2,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Yellow, White"
11952,326a3c785,3,1,4,1,2,2,3,3,3,1,1,50,0,4.0,41326,Spitz,"Black, Brown"
11953,014ce5783,2,2,1,3,1,1,2,2,2,1,3,0,0,2.0,41401,Mixed Breed,"Brown, Yellow"
11954,fbae7b0d5,1,1,1,3,2,2,2,1,2,1,3,0,0,5.0,41326,Mixed Breed,"Black, Brown"
11955,eddccf6ff,4,2,9,2,2,1,2,1,2,1,1,0,0,1.0,41336,Domestic Short Hair,Gray
11956,a669b77aa,2,2,2,1,1,1,1,1,2,1,1,0,0,3.0,41326,Domestic Short Hair,White
11957,0f012474b,2,1,12,1,2,2,1,1,1,1,1,0,0,2.0,41326,Mixed Breed,Brown
11958,9c8459c74,2,2,3,1,1,1,2,1,2,1,1,0,0,6.0,41332,Domestic Short Hair,Black
11959,5dddf96e8,4,1,2,2,1,1,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
11960,53561f52b,4,2,6,1,2,1,3,2,2,2,1,0,0,4.0,41326,Domestic Short Hair,"Brown, Golden"
11961,8b56fecb8,0,1,36,2,1,1,3,3,3,1,1,50,0,2.0,41326,Maltese,White
11962,aded1fafc,2,1,2,2,2,1,3,1,2,1,1,0,0,5.0,41401,Mixed Breed,Brown
11963,675a05fed,2,2,3,2,2,1,2,2,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Brown, Golden"
11964,7ed14130d,3,1,3,2,2,1,3,3,2,1,1,0,0,2.0,41326,Mixed Breed,"Brown, White"
11965,e92d3d4cf,2,1,10,1,1,1,1,1,2,1,1,500,0,4.0,41326,Mixed Breed,"Black, Brown"
11966,1ce555db8,1,2,2,2,1,2,2,1,2,1,1,0,0,5.0,41401,Domestic Medium Hair,Gray
11967,ed6e38af6,1,2,2,2,2,2,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,"Golden, Yellow"
11968,32bc0b4fa,4,1,108,2,1,2,1,1,1,1,1,200,0,1.0,41401,Terrier,"Brown, Cream"
11969,1326c53f9,3,1,72,2,3,2,2,1,3,2,1,0,0,2.0,41326,German Shepherd Dog,"Black, Brown"
11970,8cd1d06ab,4,1,48,2,2,1,3,3,1,1,2,0,0,3.0,41330,Mixed Breed,"Brown, White"
11971,081301773,3,1,2,2,2,2,1,2,1,1,1,0,0,6.0,41401,Rat Terrier,White
11972,38e87cee8,4,1,3,1,2,1,2,1,2,1,2,0,0,5.0,41327,Mixed Breed,"Brown, Cream"
11973,155d18f5f,3,1,84,1,1,3,1,1,2,2,1,0,0,2.0,41327,Poodle,Brown
11974,17c4b0394,4,1,10,1,2,2,1,1,2,1,1,0,0,1.0,41401,Mixed Breed,"Black, Brown"
11975,0b8e1dd80,4,1,3,2,3,1,2,1,2,1,1,0,0,6.0,41325,Mixed Breed,Brown
11976,e2c365994,3,1,6,2,3,1,3,3,2,1,1,0,0,5.0,41401,Doberman Pinscher,"Black, Brown"
11977,1e85c2b18,3,1,2,1,2,1,3,3,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
11978,c3750cec1,4,1,24,1,2,2,1,1,1,1,1,0,0,5.0,41326,Mixed Breed,"Black, Yellow"
11979,96cf0efdb,4,2,7,2,2,2,2,1,2,1,1,0,0,3.0,41326,Domestic Medium Hair,"Brown, White"
11980,751412a89,4,1,12,2,2,1,1,1,1,1,1,0,0,8.0,41326,Mixed Breed,"Black, Brown"
11981,084b7e7eb,3,1,1,2,2,1,2,1,2,1,1,0,0,7.0,41326,Mixed Breed,"Brown, White"
11982,bb2e480f4,4,1,4,2,1,1,3,3,3,1,1,0,0,2.0,41326,Mixed Breed,"Black, Brown"
11983,2e3bec724,3,1,3,2,3,2,1,1,2,1,1,0,0,9.0,41326,Mixed Breed,"Black, Brown"
11984,bb9ef04d1,2,2,8,2,2,2,1,1,2,1,1,0,0,3.0,41401,Domestic Medium Hair,"Black, Brown"
11985,0ab4214b4,1,1,2,2,2,1,2,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
11986,bed78eb25,2,1,1,2,2,2,2,2,2,1,1,0,0,6.0,41401,Mixed Breed,"Black, Brown"
11987,8ba1009c6,4,2,2,3,2,1,2,2,2,1,2,0,0,1.0,41401,Mixed Breed,"Golden, Gray"
11988,aa7dc1913,4,2,3,2,2,1,2,1,2,1,1,0,0,4.0,41326,Domestic Short Hair,"Black, Brown"
11989,235a61374,3,1,24,1,2,1,3,3,2,1,1,0,0,2.0,41326,Mixed Breed,"Brown, Cream"
11990,b0cc3078c,1,1,18,2,1,3,3,1,3,1,1,0,0,3.0,41330,Mixed Breed,"Black, Cream"
11991,da928b2cd,4,2,17,2,2,1,2,2,2,1,1,0,0,1.0,41326,Domestic Short Hair,"Black, Brown"
11992,e2bcb9213,3,1,12,1,2,1,1,1,1,1,1,0,0,14.0,41326,Mixed Breed,Cream
11993,0286dd665,1,1,2,2,2,1,2,1,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
11994,0cf645af3,1,2,2,3,1,1,2,1,2,1,2,0,0,3.0,41326,Domestic Short Hair,"Yellow, Cream"
11995,ea853814a,3,2,12,1,2,2,2,2,2,1,1,250,0,3.0,41326,Mixed Breed,"Black, White"
11996,01c7411ef,4,1,2,2,2,1,2,1,2,1,1,0,0,1.0,41327,Mixed Breed,Cream
11997,1d9604897,2,1,48,2,3,2,1,1,1,1,1,250,0,3.0,41326,Labrador Retriever,Cream
11998,b440a9cf1,4,1,2,2,3,1,2,2,2,1,1,0,0,5.0,41401,Mixed Breed,Brown
11999,e40368c38,2,1,3,1,2,1,1,1,2,1,1,0,0,4.0,41401,Mixed Breed,"Cream, White"
12000,15b27df66,2,1,2,2,2,2,2,2,2,2,1,0,1,1.0,41336,Mixed Breed,"Golden, Cream"
12001,b686d33cd,2,1,80,1,2,1,1,1,1,1,1,200,0,3.0,41326,Beagle,"Black, Brown"
12002,cef75bfab,3,2,2,2,1,1,2,2,2,1,1,50,0,3.0,41326,Domestic Short Hair,"Black, Cream"
12003,d0c943132,3,2,12,2,2,2,1,1,1,1,1,0,0,1.0,41326,Domestic Short Hair,"Black, Brown"
12004,baf95d8dd,1,2,6,2,2,1,2,2,2,1,1,20,0,1.0,41361,Domestic Short Hair,"Gray, White"
12005,45a59c4e9,3,2,1,1,2,1,2,1,2,1,1,0,0,6.0,41326,Mixed Breed,Golden
12006,1e8187711,1,1,1,3,1,1,2,2,2,1,2,150,0,1.0,41326,Mixed Breed,Brown
12007,b47b947be,4,1,2,1,2,1,2,2,2,1,4,0,0,4.0,41327,Mixed Breed,"Black, Brown"
12008,dbf8ba091,2,1,2,2,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
12009,c24017264,2,2,3,1,2,2,2,2,2,1,1,250,0,7.0,41326,Mixed Breed,"Black, White"
12010,829ba7bfc,3,1,3,2,2,2,1,1,2,1,1,0,0,6.0,41326,Mixed Breed,"Black, Brown"
12011,e54866fe5,2,1,2,1,2,1,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
12012,3639e2409,0,1,2,2,2,1,2,2,2,1,1,0,0,1.0,41401,Mixed Breed,"Black, Brown"
12013,30f92e1ab,4,1,2,1,2,2,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
12014,5d53d4bfb,4,1,36,1,2,1,1,1,1,2,1,0,0,2.0,41401,Mixed Breed,Brown
12015,a5a240214,4,1,24,2,2,1,1,2,1,1,1,0,0,1.0,41401,Mixed Breed,Black
12016,8d676283f,2,1,2,2,2,1,2,2,2,1,1,0,0,2.0,41326,Mixed Breed,"Brown, White"
12017,6f94c942b,1,2,4,1,1,1,2,1,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Yellow, White"
12018,7975df564,2,2,12,2,1,1,1,1,1,1,1,0,0,6.0,41401,Domestic Short Hair,"Gray, White"
12019,1ce37d745,4,2,3,3,2,1,2,1,2,1,3,0,0,5.0,41326,Domestic Short Hair,"Black, Gray"
12020,3eaae43f3,1,1,4,2,3,1,1,1,2,1,1,0,0,3.0,41326,Labrador Retriever,Black
12021,0806f9e3f,3,1,36,2,2,2,1,1,1,1,1,0,0,5.0,41401,Mixed Breed,"Black, White"
12022,310045474,3,1,12,2,2,2,3,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Brown, Cream"
12023,48615e613,1,1,3,1,2,1,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
12024,57ffecfd8,2,2,2,2,1,2,1,1,2,1,1,0,0,3.0,41332,Domestic Medium Hair,White
12025,8a3c86cde,2,1,3,2,2,2,1,1,2,1,1,0,0,2.0,41326,Mixed Breed,"Black, Brown"
12026,1b945f406,4,2,2,1,1,1,2,2,2,1,1,0,0,4.0,41401,Domestic Short Hair,Black
12027,78a99e7a9,1,1,1,3,2,2,2,2,2,1,6,0,0,13.0,41401,Mixed Breed,"Black, Brown"
12028,10f1688d4,2,2,3,3,2,2,2,2,2,1,2,0,0,15.0,41401,Domestic Medium Hair,"Black, Yellow"
12029,af1125994,3,1,3,2,1,1,2,1,2,1,1,0,0,5.0,41326,Mixed Breed,Brown
12030,b64307878,4,2,3,3,2,2,2,1,2,1,2,0,0,8.0,41401,Mixed Breed,"Brown, Yellow"
12031,08aad5787,1,1,3,2,2,2,2,2,2,1,1,0,0,2.0,41336,Mixed Breed,"Black, Brown"
12032,0fa63169f,4,2,1,3,1,2,3,3,2,1,4,0,0,1.0,41401,Domestic Medium Hair,"Black, Yellow"
12033,7ec0fc838,1,2,1,3,1,2,2,1,2,1,2,30,0,3.0,41326,Mixed Breed,"Black, Golden"
12034,1a47d1c94,4,1,48,2,2,2,1,1,1,1,1,0,0,2.0,41324,Mixed Breed,Brown
12035,ba021efa9,2,2,2,3,1,2,2,2,2,1,3,0,1,5.0,41326,Domestic Medium Hair,"Golden, Yellow"
12036,b0aaffcc6,2,2,3,1,2,1,2,2,2,1,3,0,0,1.0,41326,Domestic Short Hair,"Cream, Gray"
12037,4f34d790b,4,1,7,2,2,1,3,3,3,1,1,0,0,2.0,41326,Boxer,Brown
12038,00b00d5c1,2,2,2,3,1,2,2,2,2,1,7,0,0,3.0,41327,Domestic Medium Hair,"Black, Gray"
12039,406528ab5,4,2,15,1,2,1,1,1,1,1,1,0,0,4.0,41327,Domestic Short Hair,"Brown, White"
12040,e418eb448,1,2,3,1,1,1,2,1,2,1,1,0,0,1.0,41401,Domestic Short Hair,Yellow
12041,cdfa0548e,1,2,3,2,2,1,2,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Yellow"
12042,63e388a8e,1,2,1,1,2,1,2,2,2,1,1,50,0,8.0,41326,Mixed Breed,"Golden, White"
12043,b60a4eb5e,2,2,3,2,1,1,2,2,2,1,3,0,0,3.0,41327,Domestic Short Hair,"Yellow, Gray"
12044,8420d063a,3,1,3,1,2,2,2,1,2,1,1,0,0,2.0,41330,Mixed Breed,Brown
12045,91f87fa27,3,1,2,2,1,1,1,1,1,1,2,0,0,5.0,41401,Mixed Breed,"Black, Cream"
12046,5c1890dc7,2,1,3,2,2,1,1,1,2,1,1,0,0,4.0,41401,Mixed Breed,"Brown, White"
12047,e442c149f,2,1,84,2,2,2,1,1,2,1,1,0,0,4.0,41326,Cocker Spaniel,Cream
12048,66409739c,2,2,1,1,2,1,2,1,2,1,3,100,0,6.0,41326,Mixed Breed,"Black, Brown"
12049,d02baef01,2,1,8,2,2,1,1,1,1,1,1,50,0,4.0,41326,Mixed Breed,Golden
12050,802798c57,4,2,1,1,1,1,2,1,2,1,1,0,0,6.0,41401,Domestic Short Hair,Yellow
12051,8a030b8f0,2,1,2,2,2,1,2,1,2,1,1,80,0,1.0,41326,Mixed Breed,Brown
12052,56c329fdf,4,1,2,3,1,1,2,2,2,1,5,0,0,5.0,41326,Mixed Breed,Black
12053,bbd898405,2,2,1,3,1,1,2,2,2,1,4,0,0,5.0,41326,Domestic Short Hair,"Black, Yellow"
12054,cdb4a7a7d,1,1,14,2,2,1,1,1,1,1,1,0,0,1.0,41401,Mixed Breed,"Black, Brown"
12055,2e829ee7c,1,2,1,3,1,1,2,2,1,1,3,0,0,2.0,41401,Domestic Short Hair,"Black, Brown"
12056,4f66fa0c3,4,1,60,2,2,2,1,1,1,1,1,0,0,5.0,41327,Mixed Breed,"Golden, White"
12057,cc515ec8c,2,1,36,1,1,2,1,1,1,1,1,200,0,3.0,41401,Mixed Breed,"Brown, Cream"
12058,d38fca349,3,1,0,3,1,2,2,2,2,1,8,0,0,5.0,41326,Bull Terrier,"Black, Brown"
12059,9f341e7af,2,1,1,1,2,1,2,2,2,1,1,0,0,3.0,41401,Mixed Breed,"Black, Brown"
12060,9e046289f,3,2,2,1,2,1,2,2,2,1,1,0,0,2.0,41326,Domestic Short Hair,Golden
12061,d5cf1c802,2,2,6,2,2,2,2,1,2,1,1,150,0,3.0,41326,Mixed Breed,Gray
12062,1117a135d,4,2,3,1,2,2,1,1,1,1,1,0,0,4.0,41326,Mixed Breed,Yellow
12063,a99968c35,1,1,3,1,2,1,2,1,2,1,1,0,0,1.0,41330,Mixed Breed,"Black, Golden"
12064,85d242c14,1,1,3,1,2,2,1,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, White"
12065,647284f19,4,1,5,2,2,2,1,1,1,1,1,0,0,1.0,41326,Mixed Breed,Black
12066,fc948a166,1,2,1,3,1,2,2,2,2,1,5,0,0,1.0,41401,Mixed Breed,"Black, Gray"
12067,ddfea1140,2,1,2,2,3,1,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, Brown"
12068,1eeb4ea81,2,1,60,1,2,1,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,Black
12069,605d07d33,2,2,12,2,2,2,2,2,2,1,1,0,0,6.0,41326,Domestic Medium Hair,"Black, Golden"
12070,113926f03,4,2,6,1,2,2,2,2,2,1,3,0,0,3.0,41326,Domestic Medium Hair,"Black, Yellow"
